cell_id,therm_prs
197165,0
197166,0
197167,0
197168,0
197169,0
197170,0
197171,0
197172,0
197173,0
197174,0
197175,0
200779,0
200780,0
200781,0
200782,0
200783,0
200784,0
200785,0
200786,0
200787,0
200788,0
200789,0
200790,0
200791,0
200792,0
200793,0
200794,0
200795,0
204396,0
204397,0
204398,0
204399,0
204401,0
204402,0
204403,0
204404,0
204405,0
204406,0
204407,0
204408,0
204409,0
204411,0
204412,0
208013,0
208014,0
208015,0
208016,0
208020,0
208021,0
208023,0
208024,0
208025,0
208026,0
208029,0
208030,0
211631,0
211632,0
211633,0
211635,0
211636,0
215249,0
215250,0
215251,0
215252,0
215253,0
215254,0
218863,0
218864,0
218865,0
218866,0
218867,0
218868,0
218869,0
218870,0
218871,0
218872,0
222482,0
222483,0
222484,0
222485,0
222486,0
222487,0
222488,0
222489,0
226099,0
226100,0
226101,0
226102,0
226103,0
226104,0
226105,0
226115,0
226116,0
226117,0
229717,0
229718,0
229719,0
229720,0
229721,0
229722,0
229723,0
229724,0
229732,0
229733,0
229734,0
229735,0
233336,0
233337,0
233338,0
233339,0
233340,0
233341,0
233342,0
233343,0
233344,0
233349,0
233350,0
233351,0
233352,0
233353,0
233354,0
236953,0
236954,0
236955,0
236956,0
236957,0
236958,0
236959,0
236960,0
236961,0
236965,0
236966,0
236967,0
236968,0
236969,0
236970,0
236971,0
240573,0
240574,0
240575,0
240576,0
240577,0
240578,0
240579,0
240580,0
240581,0
240582,0
240583,0
240584,0
240585,0
240586,0
240587,0
240588,0
244197,0
244198,0
244199,0
244200,0
244201,0
244202,0
244203,0
247812,0
247813,0
247814,0
247815,0
247816,0
247818,0
247822,0
247823,0
247825,0
247826,0
251430,0
251431,0
251432,0
251433,0
251434,0
251435,0
251436,0
251437,0
251438,0
251439,0
251440,0
251441,0
251442,0
251443,0
255048,0
255049,0
255050,0
255051,0
255052,0
255053,0
255054,0
255055,0
255056,0
255057,0
255058,0
255059,0
258668,0
258669,0
258671,0
258672,0
258673,0
258674,0
258675,0
258676,0
258677,0
258678,0
262285,0
262286,0
262287,0
262288,0
265903,0
265904,0
265905,0
265906,0
265907,0
265908,0
269522,0
269523,0
269524,0
269525,0
269526,0
269527,0
269528,0
269529,0
269530,0
273142,0
273143,0
273144,0
273145,0
273146,0
273147,0
273148,0
276758,0
276761,0
276762,0
276763,0
276764,0
276767,0
280378,0
280379,0
280380,0
280381,0
280382,0
280383,0
280385,0
283997,0
283998,0
283999,0
284000,0
284001,0
284002,0
287616,0
287617,0
287618,0
287619,0
287620,0
291260,0
291261,0
294872,0
294873,0
294874,0
294875,0
294876,0
294877,0
294878,0
294879,0
298484,0
298485,0
298487,0
298488,0
298489,0
298490,0
298491,0
298492,0
302098,0
302099,0
302100,0
302101,0
302102,0
302103,0
302104,0
302105,0
302106,0
302107,0
302108,0
302109,0
302110,0
305717,0
305718,0
305719,0
305720,0
305721,0
305722,0
305723,0
305724,0
305725,0
305726,0
305727,0
309333,0
309334,0
309335,0
309336,0
309337,0
309338,0
309339,0
309340,0
309341,0
309342,0
309343,0
309344,0
309345,0
312949,0
312950,0
312951,0
312952,0
312953,0
312954,0
312955,0
312956,0
312957,0
312958,0
312959,0
312960,0
316564,0
316565,0
316566,0
316567,0
316568,0
